Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be (D. Guha-Sapir),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2020-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Sun, 01 Nov 2020 17:08:57 CET",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI
1990-0258-LBR,1990,0258,Natural,Meteorological,Extreme temperature,Cold wave,,,Affect,Liberia,LBR,Western Africa,Africa,,,,,,,,,,°C,,,,,1990,,,1990,,,,,1000000,,1000000,,,47000,51.106795
1990-0247-PAK,1990,0247,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Pakistan,PAK,Southern Asia,Asia,,,,,,,,,,°C,,,,,1990,12,26,1990,12,26,18,,,,,,,,51.106795
1991-0020-FRA,1991,0020,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,France,FRA,Western Europe,Europe,,,,,,,,,,°C,,,,,1991,2,,1991,2,,20,,,,,,,,53.27115662
1991-0497-FRA,1991,0497,Natural,Meteorological,Extreme temperature,Cold wave,,,SigDam,France,FRA,Western Europe,Europe,"Champagne, Cognac, Provence, Touraine, Bordeaux",,,,,No,No,,,°C,,,,,1991,4,20,1991,4,21,,,,,,,,772000,53.27115662
1991-0483-GBR,1991,0483,Natural,Meteorological,Extreme temperature,Cold wave,,,SigDam,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,Europe,,,,,,,,,,°C,,,,,1991,2,14,1991,2,14,,,,,,,200000,,53.27115662
1991-0034-GRC,1991,0034,Natural,Meteorological,Extreme temperature,Cold wave,,,SigDis,Greece,GRC,Southern Europe,Europe,,,,,,,,,-20,°C,,,,,1991,2,5,1991,2,5,5,,,,,,,,53.27115662
1991-0279-PAK,1991,0279,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Pakistan,PAK,Southern Asia,Asia,"Jacobabab, Nawabsma, Hyderabad (Sind province)",,,,,No,No,,53,°C,,,,,1991,6,1,1991,6,15,523,,250,,250,,,,53.27115662
1991-0276-PER,1991,0276,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Peru,PER,South America,Americas,Andes,,,,,,,,-8,°C,,,,,1991,6,14,1991,6,14,25,,,,,,,,53.27115662
1992-0104-JOR,1992,0104,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Jordan,JOR,Western Asia,Asia,,,Snow/ice,Rain,,No,No,,,°C,,,,,1992,1,30,1992,2,2,15,,,,,,,400000,54.88464241
1992-0108-MEX,1992,0108,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Mexico,MEX,Central America,Americas,Northern,,Snow/ice,Rain,,No,No,,,°C,,,,,1992,1,6,1992,2,3,50,,,16000,16000,,,78000,54.88464241
1992-0500-IND,1992,0500,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,India,IND,Southern Asia,Asia,Bihar state,,,,,,,,,°C,,,,,1992,1,,1992,1,,275,,,,,,,,54.88464241
1992-0028-ISR,1992,0028,Natural,Meteorological,Extreme temperature,Cold wave,,,Affect,Israel,ISR,Western Asia,Asia,,,,,,,,,,°C,,,,,1992,2,25,1992,2,25,,,,,,,150000,550000,54.88464241
1992-0356-MEX,1992,0356,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Mexico,MEX,Central America,Americas,North,,,,,,,,,°C,,,,,1992,12,,1992,12,,30,,,,,,,,54.88464241
1992-0499-NGA,1992,0499,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Nigeria,NGA,Western Africa,Africa,,,,,,,,,,°C,,,,,1992,1,,1992,1,,18,,,,,,,,54.88464241
1993-0129-ROU,1993,0129,Natural,Meteorological,Extreme temperature,Cold wave,,,Govern,Romania,ROU,Eastern Europe,Europe,,,,,,,,,,°C,,,,,1993,3,8,1993,3,8,,,,,,,,,56.50464564
1993-0245-RUS,1993,0245,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Russian Federation (the),RUS,Eastern Europe,Europe,Moscow,,,,,,,,,°C,,,,,1993,11,,1993,11,,41,60,200,,260,,,,56.50464564
1989-0467-USA,1989,0467,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,,,°C,,,,,1989,12,21,1989,12,21,84,,,,,,500000,,48.48936537
1990-0254-USA,1990,0254,Natural,Meteorological,Extreme temperature,Cold wave,,,SigDam,United States of America (the),USA,Northern America,Americas,"Washington, Ohio, Illinois, Indiana",,,,,,,,-30,°C,,,,,1990,12,20,1990,12,20,,,,,,,40000,40000,51.106795
1990-0373-USA,1990,0373,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,United States of America (the),USA,Northern America,Americas,"Californie, Arizona, Colorado",,,,,,,,,°C,,,,,1990,6,25,1990,6,25,11,,,,,,265000,,51.106795
1993-0432-USA,1993,0432,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,United States of America (the),USA,Northern America,Americas,Boston (Washigton),,,,,,,,,°C,,,,,1993,6,,1993,6,,48,,,,,,,,56.50464564
1994-0027-TUR,1994,0027,Natural,Meteorological,Extreme temperature,Severe winter conditions,,,Affect,Turkey,TUR,Western Asia,Asia,Eastern and North-East,,,,,,,,,°C,,,,,1994,2,14,1994,2,14,,,8000,,8000,,,,57.97797424
1994-0641-AUS,1994,0641,Natural,Meteorological,Extreme temperature,Heat wave,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Townsville,,,,,,,,,°C,,,,,1994,1,,1994,1,,5,150,100000,,100150,,,,57.97797424
1994-0645-AUS,1994,0645,Natural,Meteorological,Extreme temperature,Heat wave,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Southern NSW,,,,,,,,44,°C,,,,,1994,12,,1994,12,,,34,1000000,,1000034,,,,57.97797424
1994-0612-BGD,1994,0612,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Bangladesh,BGD,Southern Asia,Asia,North and Northwestern districts,,,,,,,,,°C,,,,,1994,2,,1994,2,,29,,,,,,,,57.97797424
1994-0160-BRA,1994,0160,Natural,Meteorological,Extreme temperature,Cold wave,,,SigDam,Brazil,BRA,South America,Americas,Minas Gerais,,,,,,,,,°C,,,,,1994,6,24,1994,6,24,,,,,,,,475000,57.97797424
1994-0616-CHN,1994,0616,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,China,CHN,Eastern Asia,Asia,Beijing,,,,,,,,,°C,,,,,1994,8,,1994,8,,104,,,,,,,,57.97797424
1995-0221-ARG,1995,0221,Natural,Meteorological,Extreme temperature,Cold wave,,,Affect,Argentina,ARG,South America,Americas,"Rawson, sarmiento, El Maiten, Epuyen, Alto Rio Surgen, Cholila, El Hoyo y Carrenleufeu",,,,,,,,,°C,,,,,1995,9,,1995,9,,,,25000,,25000,,,,59.60449489
1995-0443-AUS,1995,0443,Natural,Meteorological,Extreme temperature,Heat wave,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Western Sydney,,,,,,,,,°C,,,,,1995,11,,1995,11,,1,100,500000,,500100,,,,59.60449489
1995-0001-BGD,1995,0001,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Bangladesh,BGD,Southern Asia,Asia,"Rajshahi, Rangpur, Pabna, Dinajpur",,,,,,,,-4,°C,,,,,1995,1,,1995,1,,120,,,,,,,,59.60449489
1995-0176-CHL,1995,0176,Natural,Meteorological,Extreme temperature,Cold wave,,,Affect,Chile,CHL,South America,Americas,"Longuimay, Curarrehue, Pucon, Melipouco, Curacautin",,,,,,,,,°C,,,,,1995,8,15,1995,8,15,2,,10000,,10000,,,10000,59.60449489
1996-0013-BGD,1996,0013,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Bangladesh,BGD,Southern Asia,Asia,"Gaibandha, Dinajpur, Rangpur, Nilphamari",,,,,No,No,,4,°C,,,,,1996,1,,1996,1,,200,,,,,,,,61.35162973
1997-0316-BGD,1997,0316,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Bangladesh,BGD,Southern Asia,Asia,Dinajpur (level 2) Level 1 = Rajshahi,,,,,,,,,°C,,,,,1997,1,21,1997,1,21,33,,,,,,,,62.7858352
1997-0003-CHN,1997,0003,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,China,CHN,Eastern Asia,Asia,Xinjiang Region,,,,,No,No,,,°C,,,,,1997,1,,1997,1,,24,,100000,,100000,,,29000,62.7858352
1997-0355-CHN,1997,0355,Natural,Meteorological,Extreme temperature,Cold wave,,,Affect,China,CHN,Eastern Asia,Asia,"Tibet, Qinghai",,,,,,,,,°C,,,,,1997,9,,1997,9,,,,2000,,2000,,,,62.7858352
1997-0343-CHN,1997,0343,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,China,CHN,Eastern Asia,Asia,Beijing,,,,,,,,36,°C,,,,,1997,7,9,1997,7,9,16,,180,,180,,,,62.7858352
1997-0005-DEU,1997,0005,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Germany,DEU,Western Europe,Europe,,,,,,,,,-26,°C,,,,,1997,1,4,1997,1,4,30,,,,,,,,62.7858352
1998-0002-BGD,1998,0002,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Bangladesh,BGD,Southern Asia,Asia,"Jessore, Rajshahi, Khulna",,,,,No,No,,6,°C,,,,,1998,1,9,1998,1,9,120,,34000,,34000,,,,63.76045524
1998-0241-CYP,1998,0241,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Cyprus,CYP,Western Asia,Asia,,,,,,,,,43,°C,,,,,1998,8,10,1998,8,10,52,100,,,100,,,,63.76045524
1994-0624-IND,1994,0624,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,India,IND,Southern Asia,Asia,"New Delhi, Rajasthan, Madhya Pradesh",,,,,,,,49,°C,,,,,1994,5,,1994,5,,161,,,,,,,,57.97797424
1994-0759-ROU,1994,0759,Natural,Meteorological,Extreme temperature,Heat wave,,,SigDis,Romania,ROU,Eastern Europe,Europe,,,,,,,,,60,°C,,,,,1994,5,,1994,5,,,,,,,,,,57.97797424
1995-0355-EGY,1995,0355,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Egypt,EGY,Northern Africa,Africa,Nord,,,,,,,,46,°C,,,,,1995,6,12,1995,6,12,32,,,,,,,,59.60449489
1995-0353-ESP,1995,0353,Natural,Meteorological,Extreme temperature,Cold wave,,,SigDam,Spain,ESP,Southern Europe,Europe,Rioja,,,,,,,,,°C,,,,,1995,4,22,1995,4,22,,,,,,,65900,824300,59.60449489
1995-0157-ESP,1995,0157,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Spain,ESP,Southern Europe,Europe,Andalusia,,,,,,,,47,°C,,,,,1995,7,25,1995,7,25,30,70,,,70,,,,59.60449489
1995-0112-IND,1995,0112,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,India,IND,Southern Asia,Asia,"Bihar, Punjab, Haryana and Jammu, Kashmir, Tamil Nadu, Maharashtra, Orissa, Uttar Pradesh, New Delhi, Rajasthan, Madhya Pradesh",,,,,No,No,,50,°C,,,,,1995,5,8,1995,6,21,558,,,,,,,,59.60449489
1995-0364-MEX,1995,0364,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Mexico,MEX,Central America,Americas,Chihuahua,,,,,,,,,°C,,,,,1995,12,20,1995,12,20,49,,,,,,,,59.60449489
1996-0367-EGY,1996,0367,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Egypt,EGY,Northern Africa,Africa,,,,,,,,,44,°C,,,,,1996,7,7,1996,7,7,22,,,,,,,,61.35162973
1996-0153-PAK,1996,0153,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Pakistan,PAK,Southern Asia,Asia,Karachi,,,,,,,,40,°C,,,,,1996,6,19,1996,6,19,32,,,,,,,,61.35162973
1996-0362-ROU,1996,0362,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Romania,ROU,Eastern Europe,Europe,,,,,,,,,40,°C,,,,,1996,7,4,1996,7,4,16,200,,,200,,,,61.35162973
1997-0006-FRA,1997,0006,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,France,FRA,Western Europe,Europe,South,,,,,,,,,°C,,,,,1997,1,4,1997,1,4,23,,10000,,10000,,,,62.7858352
1997-0004-GBR,1997,0004,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,Europe,,,,,,,,,,°C,,,,,1997,12,4,1997,12,4,14,,,,,,,,62.7858352
1997-0314-KAZ,1997,0314,Natural,Meteorological,Extreme temperature,Cold wave,,,Affect,Kazakhstan,KAZ,Central Asia,Asia,,,,,,,,,-38,°C,,,,,1997,11,,1997,11,,,,600000,,600000,,,,62.7858352
1997-0062-MEX,1997,0062,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Mexico,MEX,Central America,Americas,"Chihuahua, Coahuila, Nuevo Leon",,,,,,,,-20,°C,,,,,1997,1,14,1997,1,14,205,,,,,,,,62.7858352
1997-0290-MEX,1997,0290,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Mexico,MEX,Central America,Americas,"Guadalajara, Aguascalientes",,,,,,,,-24,°C,,,,,1997,12,13,1997,12,13,87,,,,,,3000,4000,62.7858352
1997-0334-PAK,1997,0334,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Pakistan,PAK,Southern Asia,Asia,N.A. on the source,,,,,,,,46,°C,,,,,1997,6,16,1997,6,16,100,,,,,,,,62.7858352
1997-0007-POL,1997,0007,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Poland,POL,Eastern Europe,Europe,,,,,,,,,-37,°C,,,,,1997,1,4,1997,1,4,50,,,,,,,,62.7858352
1998-0217-IND,1998,0217,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,India,IND,Southern Asia,Asia,"Orissa, Andhra Pradesh, Rajasthan, Madhya Pradesh, Uttar Pradesh, Gujarat states",,,,,,,,50,°C,,,,,1998,5,26,1998,5,26,2541,,,,,,,,63.76045524
1998-0204-ITA,1998,0204,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Italy,ITA,Southern Europe,Europe,Calabria,,,,,,,,46,°C,,,,,1998,7,4,1998,7,4,10,,,,,,,,63.76045524
1998-0378-POL,1998,0378,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Poland,POL,Eastern Europe,Europe,,,,,,,,,-26,°C,,,,,1998,11,29,1998,11,29,64,,,,,,,,63.76045524
1998-0250-ROU,1998,0250,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Romania,ROU,Eastern Europe,Europe,,,,,,,,,39,°C,,,,,1998,8,3,1998,8,3,20,,,,,,,,63.76045524
1994-0309-RUS,1994,0309,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Russian Federation (the),RUS,Eastern Europe,Europe,Moscou,,,,,,,,-30,°C,,,,,1994,12,,1994,12,,42,,,,,,,,57.97797424
1995-0359-RUS,1995,0359,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Russian Federation (the),RUS,Eastern Europe,Europe,Moscou,,,,,,,,,°C,,,,,1995,11,1,1995,11,1,208,108,,,108,,,,59.60449489
1995-0363-RUS,1995,0363,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Russian Federation (the),RUS,Eastern Europe,Europe,Moscou,,,,,,,,,°C,,,,,1995,6,14,1995,6,14,20,,,,,,,,59.60449489
1995-0288-USA,1995,0288,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,United States of America (the),USA,Northern America,Americas,"Atlanta, Detroit, Philadelphia, Chicago, Milwaukee",,,,,,,,,°C,,,,,1995,12,9,1995,12,9,40,,,,,,,,59.60449489
1995-0150-USA,1995,0150,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,United States of America (the),USA,Northern America,Americas,"Missouri, Oklahoma, Ilinois, Wisconsin, Iowa, New-York, Chicago, Washington (Dc)",,,,,,,,,°C,,,,,1995,7,14,1995,7,14,670,,,,,,,,59.60449489
1996-0363-ZAF,1996,0363,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,South Africa,ZAF,Southern Africa,Africa,Kwazulu Natal,,,,,,,,,°C,,,,,1996,7,6,1996,7,6,30,,,,,,,,61.35162973
1997-0291-RUS,1997,0291,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Russian Federation (the),RUS,Eastern Europe,Europe,Moscow,,,,,,,,-28,°C,,,,,1997,12,17,1997,12,17,22,,,,,,,,62.7858352
1998-0212-USA,1998,0212,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,United States of America (the),USA,Northern America,Americas,"Arizona, Florida, Colorado, Texas, Oklahoma, LA",,Drought,,,No,No,,38,°C,,,,,1998,5,1,1998,7,20,130,,,,,,,4275000,63.76045524
1998-0395-BGR,1998,0395,Natural,Meteorological,Extreme temperature,Cold wave,,,Affect,Bulgaria,BGR,Eastern Europe,Europe,"Montana, Sofia",,,,,No,No,,,°C,,,,,1998,11,30,1998,12,8,3,23,300,,323,,,,63.76045524
2000-0421-ARG,2000,0421,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Argentina,ARG,South America,Americas,"Buenos Aires, Sante Fe, Formosa, Santa Cruz provinces",,,,,,,,,°C,,,,,2000,6,17,2000,6,17,15,,300,,300,,,,67.35575898
2000-0003-BGD,2000,0003,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Bangladesh,BGD,Southern Asia,Asia,"Barisal, Chittagong, Dhaka, Khulna, Rajshahi, Rangpur, Sylhet provinces",,,,,,,,6,°C,,,,,2000,1,,2000,1,,49,,,,,,,,67.35575898
2000-0029-BGR,2000,0029,Natural,Meteorological,Extreme temperature,Cold wave,,,Declar/Int,Bulgaria,BGR,Eastern Europe,Europe,"Sofia province, Sofia-city province",,,,,,,,,°C,,,,,2000,1,,2000,1,,,,,,,,,,67.35575898
2000-0382-BGR,2000,0382,Natural,Meteorological,Extreme temperature,Heat wave,,,SigDis,Bulgaria,BGR,Eastern Europe,Europe,"Sofia, Sofia-city, Stata Zagora, Blagoevgrad, Vidin provinces",,,,,,,,43,°C,,,,,2000,6,,2000,7,,7,,,,,,,50,67.35575898
2000-0269-BLR,2000,0269,Natural,Meteorological,Extreme temperature,Cold wave,,,SigDam,Belarus,BLR,Eastern Europe,Europe,"Brest, Gomel, Grodno, Minsk, Minsk City, Mogilev, Vitebsk provinces",,,,,,,,,°C,,,,,2000,5,,2000,5,,,,,,,,,30300,67.35575898
2000-0416-BOL,2000,0416,Natural,Meteorological,Extreme temperature,Cold wave,,,Affect,Bolivia (Plurinational State of),BOL,South America,Americas,"Cochabamba, Santa Cruz, La Paz provinces",,,,,,,,-9,°C,,,,,2000,7,,2000,7,,6,,25277,,25277,,,,67.35575898
2000-0456-BRA,2000,0456,Natural,Meteorological,Extreme temperature,Cold wave,,,Waiting,Brazil,BRA,South America,Americas,Porto Alegre district (Rio Grande Do Sul province),,,,,,,,-5,°C,,,,,2000,7,,2000,7,,7,,,,,,,,67.35575898
2000-0423-CHL,2000,0423,Natural,Meteorological,Extreme temperature,Cold wave,,,SigDam,Chile,CHL,South America,Americas,"Antofagasta, Araucania, Arica y Painacota, Atacama, Coquimbo, Los Lagos, Los Rios, Tarapaca provinces",,,,,,,,-20,°C,,,,,2000,7,3,2000,7,3,,,,,,,,10000,67.35575898
2000-0398-CYP,2000,0398,Natural,Meteorological,Extreme temperature,Heat wave,,,Affect,Cyprus,CYP,Western Asia,Asia,Nicosia province,,,,,,,,43,°C,,,,,2000,7,,2000,7,,5,400,,,400,,,,67.35575898
2001-0027-AFG,2001,0027,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Afghanistan,AFG,Southern Asia,Asia,"Hirat, Faryab, Jawzjan, Balkh, Samangan, Sar-e-Pul, Kunduz, Baghlan provinces",,,,,,,2837,-25,°C,,,,,2001,1,31,2001,2,20,150,,100000,,100000,,,10,69.25933995
1998-0455-IND,1998,0455,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,India,IND,Southern Asia,Asia,"Uttar Pradesh, Bihar, Rajasthan, Jammu and Cachemire states",,,,,,,,,°C,,,,,1998,12,15,1998,12,15,100,,,,,,,,63.76045524
1998-0453-MEX,1998,0453,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Mexico,MEX,Central America,Americas,"Guadalajara, Aguascalientes",,,,,,,,-13,°C,,,,,1998,12,,1998,12,,100,,,,,,,,63.76045524
1998-0408-ROU,1998,0408,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Romania,ROU,Eastern Europe,Europe,"Jasi, Bucarest Departments",,,,,,,,,°C,,,,,1998,11,18,1998,11,18,60,,1700,,1700,,,,63.76045524
1998-0406-RUS,1998,0406,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Russian Federation (the),RUS,Eastern Europe,Europe,Kazakstan border,,,,,No,No,,-35,°C,,,,,1998,11,16,1998,12,28,69,263,,,263,,,,63.76045524
1999-0125-IND,1999,0125,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,India,IND,Southern Asia,Asia,"Orissa, Andhra Pradesh, Gujurat, Uttar Pradesh",,,,,,,,47,°C,,,,,1999,4,,1999,4,,140,,,,,,,,65.15554686
1999-0702-LTU,1999,0702,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Lithuania,LTU,Northern Europe,Europe,,,,,,,,,,°C,,,,,1999,6,14,1999,6,14,32,,,,,,,,65.15554686
1999-0004-MEX,1999,0004,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Mexico,MEX,Central America,Americas,Chihuahua State,,,,,,,,-13,°C,,,,,1999,1,,1999,1,,15,,,,,,,,65.15554686
1999-0131-PAK,1999,0131,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Pakistan,PAK,Southern Asia,Asia,,,,,,,,,,°C,,,,,1999,4,,1999,4,,11,,,,,,,,65.15554686
1999-0613-POL,1999,0613,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Poland,POL,Eastern Europe,Europe,,,,,,,,,-27,°C,,,,,1999,10,,1999,10,,154,,,,,,,,65.15554686
1999-0068-RUS,1999,0068,Natural,Meteorological,Extreme temperature,Cold wave,,,Affect,Russian Federation (the),RUS,Eastern Europe,Europe,"Kamchatkam, Magadam, Stukotka",,,,,,,,-50,°C,,,,,1999,1,,1999,1,,,,725000,,725000,,,,65.15554686
1999-0627-RUS,1999,0627,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Russian Federation (the),RUS,Eastern Europe,Europe,Moscou,,,,,,,,,°C,,,,,1999,12,,1999,12,,162,246,,,246,,,,65.15554686
2000-0092-EGY,2000,0092,Natural,Meteorological,Extreme temperature,Cold wave,,,SigDis,Egypt,EGY,Northern Africa,Africa,"Kalyoubia, Shrkia, Fayoum province",,,,,,,,2,°C,,,,,2000,1,,2000,1,,3,105,,,105,,,,67.35575898
2000-0379-GRC,2000,0379,Natural,Meteorological,Extreme temperature,Heat wave,,,Declar/Int,Greece,GRC,Southern Europe,Europe,"Anatoliki Makedonia Kai Thraki, Attiki, Dytiki Ellada, Dytiki Makedonia, Ionioi Nisoi, Ipeiros, Kentriki Makedonia, Kriti, Peloponnisos, Sterea Ellada, Thessalia, Voreio Aigaio, Notio Aigaio provinces",,,,,,,,44,°C,,,,,2000,7,,2000,7,,27,176,,,176,,,3000,67.35575898
2000-0324-HRV,2000,0324,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Croatia,HRV,Southern Europe,Europe,"Zagreb city (Zagreb province), Split city (Split-dalmatija province), Osijek city (Osijek-baranja province), Rijeka city (Primorje-gorski Kota province)",,,,,,,,35,°C,,,,,2000,6,,2000,6,,40,200,,,200,,,240000,67.35575898
2000-0020-IND,2000,0020,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,India,IND,Southern Asia,Asia,"Bihar, Uttar Pradesh, West Bengal provinces",,,,,,,,,°C,,,,,2000,1,,2000,1,,275,,,,,,,,67.35575898
2000-0473-ISR,2000,0473,Natural,Meteorological,Extreme temperature,Heat wave,,,SigDis,Israel,ISR,Western Asia,Asia,"Central District, Haifa, Jerusalem, Northern, Southern District, Tel Aviv provinces",,,,,,,,45,°C,,,,,2000,7,,2000,7,,,,,,,,,,67.35575898
2000-0471-JOR,2000,0471,Natural,Meteorological,Extreme temperature,Heat wave,,,SigDis,Jordan,JOR,Western Asia,Asia,Amman province,,,,,,,,43,°C,,,,,2000,7,,2000,7,,,12,,,12,,,,67.35575898
2000-0676-KGZ,2000,0676,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Kyrgyzstan,KGZ,Central Asia,Asia,"Bishkek, Chuy, Talas, Ysyk-Kol provinces",,,,,,,,,°C,,,,,2000,10,16,2000,10,16,11,,,,,,,,67.35575898
2000-0487-MAR,2000,0487,Natural,Meteorological,Extreme temperature,Heat wave,,,SigDam,Morocco,MAR,Northern Africa,Africa,"Settat district (Chaouia-Ouardigha province), Casablanca district (Grand Casablanca province), Gharb-Chrarda-Beni Hssen province",,,,,,,,51,°C,,,,,2000,8,,2000,8,,,,,,,,,809,67.35575898
2000-0827-MEX,2000,0827,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Mexico,MEX,Central America,Americas,Chihuahua province,,,,,,,,,°C,,,,,2000,10,,2000,10,,66,,,,,,,,67.35575898
2000-0351-PAK,2000,0351,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Pakistan,PAK,Southern Asia,Asia,Punjab province,,,,,,,,46,°C,,,,,2000,6,,2000,6,,24,,,,,,,,67.35575898
2000-0830-POL,2000,0830,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Poland,POL,Eastern Europe,Europe,"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",,,,,,,,-23,°C,,,,,2000,12,,2000,12,,84,,,,,,,,67.35575898
2000-0486-PRY,2000,0486,Natural,Meteorological,Extreme temperature,Cold wave,,,Regional,Paraguay,PRY,South America,Americas,"Alto Paraguay, Alto Parana, Amambay, Boqueron, Caaguazu, Caazapa, Canindeyu, Central, Concepcion, Cordillera, Guaira, Itapua, Misiones, Neembucu, Paraguari, Presidente Hayes, San Pedro provinces",,,,,,,,-5,°C,,,,,2000,7,,2000,7,,8,,,,,,,,67.35575898
2000-0380-ROU,2000,0380,Natural,Meteorological,Extreme temperature,Heat wave,,,Affect,Romania,ROU,Eastern Europe,Europe,"Bucuresti, Dolj provinces",,,,,,,,43,°C,,,,,2000,7,,2000,7,,6,100,,,100,,,,67.35575898
